id,year,location,latitude,longitude,site,level,transect,kelp_density,genus_species,total_length,abundance,source
2011-POINT_DUME-INNER-BOT-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,INNER,BOT,1,ND,Oxyjulis californica,13,3,PISCO
2011-POINT_DUME-INNER-BOT-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,INNER,BOT,1,ND,Oxyjulis californica,15,1,PISCO
2011-POINT_DUME-INNER-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,INNER,BOT,2,ND,Oxyjulis californica,10,14,PISCO
2011-POINT_DUME-INNER-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,INNER,BOT,2,ND,Oxyjulis californica,14,4,PISCO
2011-POINT_DUME-INNER-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,INNER,BOT,3,ND,Oxyjulis californica,15,1,PISCO
2011-POINT_DUME-INNER-CNMD-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,INNER,CNMD,3,ND,Oxyjulis californica,14,2,PISCO
2011-POINT_DUME-INNER-CNMD-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,INNER,CNMD,3,ND,Oxyjulis californica,15,2,PISCO
2011-POINT_DUME-OUTER-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,2,ND,Oxyjulis californica,13,3,PISCO
2011-POINT_DUME-OUTER-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,2,ND,Oxyjulis californica,15,2,PISCO
2011-POINT_DUME-OUTER-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,2,ND,Oxyjulis californica,18,1,PISCO
2011-POINT_DUME-OUTER-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,3,ND,Oxyjulis californica,12,1,PISCO
2011-POINT_DUME-OUTER-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,3,ND,Oxyjulis californica,12,22,PISCO
2011-POINT_DUME-OUTER-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,BOT,3,ND,Oxyjulis californica,16,1,PISCO
2011-POINT_DUME-OUTER-MID-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTER,MID,3,ND,Oxyjulis californica,17,1,PISCO
2011-POINT_DUME-OUTMID-BOT-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,1,ND,Oxyjulis californica,11,1,PISCO
2011-POINT_DUME-OUTMID-BOT-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,1,ND,Oxyjulis californica,12.5,5,PISCO
2011-POINT_DUME-OUTMID-BOT-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,1,ND,Oxyjulis californica,13,1,PISCO
2011-POINT_DUME-OUTMID-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,2,ND,Oxyjulis californica,16,2,PISCO
2011-POINT_DUME-OUTMID-BOT-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,2,ND,Oxyjulis californica,17,1,PISCO
2011-POINT_DUME-OUTMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,3,ND,Oxyjulis californica,10,1,PISCO
2011-POINT_DUME-OUTMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,3,ND,Oxyjulis californica,12,4,PISCO
2011-POINT_DUME-OUTMID-BOT-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,BOT,3,ND,Oxyjulis californica,15,5,PISCO
2011-POINT_DUME-OUTMID-MID-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,MID,1,ND,Oxyjulis californica,16,1,PISCO
2011-POINT_DUME-OUTMID-MID-1,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,MID,1,ND,Oxyjulis californica,18,2,PISCO
2011-POINT_DUME-OUTMID-MID-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,MID,2,ND,Oxyjulis californica,15,1,PISCO
2011-POINT_DUME-OUTMID-MID-2,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,MID,2,ND,Oxyjulis californica,18,1,PISCO
2011-POINT_DUME-OUTMID-MID-3,Winter 2011 - 2012,PDU,33.998533,-118.805633,OUTMID,MID,3,ND,Oxyjulis californica,17,5,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-OUTMID-BOT-1,Winter 2011 - 2012,SMI,34.052783,-120.337383,OUTMID,BOT,1,ND,Oxyjulis californica,16,6,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-OUTMID-BOT-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,OUTMID,BOT,2,ND,Oxyjulis californica,16,2,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-OUTMID-BOT-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,OUTMID,BOT,2,ND,Oxyjulis californica,17,9,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-OUTMID-BOT-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,OUTMID,BOT,2,ND,Oxyjulis californica,18.5,7,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-OUTMID-MID-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,OUTMID,MID,2,ND,Oxyjulis californica,13.5,5,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INMID-BOT-1,Winter 2011 - 2012,SMI,34.052783,-120.337383,INMID,BOT,1,ND,Oxyjulis californica,15,80,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INMID-BOT-1,Winter 2011 - 2012,SMI,34.052783,-120.337383,INMID,BOT,1,ND,Oxyjulis californica,18,210,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INMID-BOT-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,INMID,BOT,2,ND,Oxyjulis californica,16,40,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INMID-BOT-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,INMID,BOT,2,ND,Oxyjulis californica,20,10,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INMID-BOT-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,INMID,BOT,3,ND,Oxyjulis californica,18,3,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INMID-MID-1,Winter 2011 - 2012,SMI,34.052783,-120.337383,INMID,MID,1,ND,Oxyjulis californica,12.5,21,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INMID-MID-1,Winter 2011 - 2012,SMI,34.052783,-120.337383,INMID,MID,1,ND,Oxyjulis californica,15.5,25,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INMID-MID-1,Winter 2011 - 2012,SMI,34.052783,-120.337383,INMID,MID,1,ND,Oxyjulis californica,16.5,13,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-BOT-1,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,BOT,1,ND,Oxyjulis californica,18,6,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-BOT-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,BOT,2,ND,Oxyjulis californica,20,90,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-BOT-3,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,BOT,3,ND,Oxyjulis californica,18,20,PISCO
2011-SMI_HARRIS_PT_RESERVE_E-INNER-CNMD-2,Winter 2011 - 2012,SMI,34.052783,-120.337383,INNER,CNMD,2,ND,Oxyjulis californica,16.5,15,PISCO
2011-SCI_CAVERN_POINT_E-INMID-BOT-2,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,BOT,2,ND,Oxyjulis californica,16,1,PISCO
2011-SCI_CAVERN_POINT_E-INMID-CAN-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,CAN,1,ND,Oxyjulis californica,14,1,PISCO
2011-SCI_CAVERN_POINT_E-INMID-CAN-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,CAN,1,ND,Oxyjulis californica,16,1,PISCO
2011-SCI_CAVERN_POINT_E-INMID-CAN-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,CAN,1,ND,Oxyjulis californica,18,15,PISCO
2011-SCI_CAVERN_POINT_E-INMID-MID-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,MID,1,ND,Oxyjulis californica,15,3,PISCO
2011-SCI_CAVERN_POINT_E-INMID-MID-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,MID,1,ND,Oxyjulis californica,16,7,PISCO
2011-SCI_CAVERN_POINT_E-INMID-MID-2,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,MID,2,ND,Oxyjulis californica,15,1,PISCO
2011-SCI_CAVERN_POINT_E-INMID-MID-2,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,MID,2,ND,Oxyjulis californica,15.5,5,PISCO
2011-SCI_CAVERN_POINT_E-INMID-MID-2,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,MID,2,ND,Oxyjulis californica,17,1,PISCO
2011-SCI_CAVERN_POINT_E-INMID-MID-3,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,MID,3,ND,Oxyjulis californica,15,2,PISCO
2011-SCI_CAVERN_POINT_E-INMID-MID-3,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,MID,3,ND,Oxyjulis californica,17,2,PISCO
2011-SCI_CAVERN_POINT_E-INMID-MID-3,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,MID,3,ND,Oxyjulis californica,18,1,PISCO
2011-SCI_CAVERN_POINT_E-INMID-MID-3,Winter 2011 - 2012,SCI,34.054283,-119.566867,INMID,MID,3,ND,Oxyjulis californica,20,1,PISCO
2011-SCI_CAVERN_POINT_E-INNER-BOT-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,INNER,BOT,1,ND,Oxyjulis californica,17,1,PISCO
2011-SCI_CAVERN_POINT_E-INNER-BOT-3,Winter 2011 - 2012,SCI,34.054283,-119.566867,INNER,BOT,3,ND,Oxyjulis californica,17,1,PISCO
2011-SCI_CAVERN_POINT_E-INNER-BOT-3,Winter 2011 - 2012,SCI,34.054283,-119.566867,INNER,BOT,3,ND,Oxyjulis californica,18,1,PISCO
2011-SCI_CAVERN_POINT_E-INNER-BOT-3,Winter 2011 - 2012,SCI,34.054283,-119.566867,INNER,BOT,3,ND,Oxyjulis californica,20,1,PISCO
2011-SCI_CAVERN_POINT_E-INNER-MID-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,INNER,MID,1,ND,Oxyjulis californica,14,1,PISCO
2011-SCI_CAVERN_POINT_E-INNER-MID-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,INNER,MID,1,ND,Oxyjulis californica,15,2,PISCO
2011-SCI_CAVERN_POINT_E-OUTMID-CAN-3,Winter 2011 - 2012,SCI,34.054283,-119.566867,OUTMID,CAN,3,ND,Oxyjulis californica,19,35,PISCO
2011-SCI_CAVERN_POINT_E-OUTMID-MID-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,OUTMID,MID,1,ND,Oxyjulis californica,15,1,PISCO
2011-SCI_CAVERN_POINT_E-OUTMID-MID-1,Winter 2011 - 2012,SCI,34.054283,-119.566867,OUTMID,MID,1,ND,Oxyjulis californica,16,1,PISCO
2011-SCI_CAVERN_POINT_E-OUTMID-MID-2,Winter 2011 - 2012,SCI,34.054283,-119.566867,OUTMID,MID,2,ND,Oxyjulis californica,14.5,5,PISCO
2011-SCI_CAVERN_POINT_E-OUTMID-MID-2,Winter 2011 - 2012,SCI,34.054283,-119.566867,OUTMID,MID,2,ND,Oxyjulis californica,15,1,PISCO
2013-SCI_CAVERN_POINT_E-INMID-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INMID,BOT,1,ND,Oxyjulis californica,4.5,20,PISCO
2013-SCI_CAVERN_POINT_E-INMID-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INMID,BOT,1,ND,Oxyjulis californica,20,1,PISCO
2013-SCI_CAVERN_POINT_E-INMID-CAN-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INMID,CAN,1,ND,Oxyjulis californica,14,1,PISCO
2013-SCI_CAVERN_POINT_E-INMID-CAN-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INMID,CAN,1,ND,Oxyjulis californica,18,3,PISCO
2013-SCI_CAVERN_POINT_E-INMID-MID-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INMID,MID,1,ND,Oxyjulis californica,2,1,PISCO
2013-SCI_CAVERN_POINT_E-INMID-MID-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INMID,MID,1,ND,Oxyjulis californica,3,4,PISCO
2013-SCI_CAVERN_POINT_E-INMID-MID-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INMID,MID,1,ND,Oxyjulis californica,4,1,PISCO
2013-SCI_CAVERN_POINT_E-INMID-MID-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INMID,MID,1,ND,Oxyjulis californica,16,1,PISCO
2013-SCI_CAVERN_POINT_E-INNER-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,BOT,1,ND,Oxyjulis californica,7,2,PISCO
2013-SCI_CAVERN_POINT_E-INNER-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,BOT,1,ND,Oxyjulis californica,8,2,PISCO
2013-SCI_CAVERN_POINT_E-INNER-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,BOT,1,ND,Oxyjulis californica,9,9,PISCO
2013-SCI_CAVERN_POINT_E-INNER-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,BOT,1,ND,Oxyjulis californica,16,1,PISCO
2013-SCI_CAVERN_POINT_E-INNER-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,BOT,1,ND,Oxyjulis californica,20,2,PISCO
2013-SCI_CAVERN_POINT_E-INNER-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,BOT,1,ND,Oxyjulis californica,20,5,PISCO
2013-SCI_CAVERN_POINT_E-INNER-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,BOT,1,ND,Oxyjulis californica,22,1,PISCO
2013-SCI_CAVERN_POINT_E-INNER-BOT-2,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,BOT,2,ND,Oxyjulis californica,19,1,PISCO
2013-SCI_CAVERN_POINT_E-INNER-BOT-3,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,BOT,3,ND,Oxyjulis californica,23,1,PISCO
2013-SCI_CAVERN_POINT_E-INNER-CAN-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,CAN,1,ND,Oxyjulis californica,16,2,PISCO
2013-SCI_CAVERN_POINT_E-INNER-MID-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,MID,1,ND,Oxyjulis californica,21,1,PISCO
2013-SCI_CAVERN_POINT_E-INNER-MID-2,Winter 2013 - 2014,SCI,34.054283,-119.566867,INNER,MID,2,ND,Oxyjulis californica,19,2,PISCO
2013-SCI_CAVERN_POINT_E-OUTER-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTER,BOT,1,ND,Oxyjulis californica,7,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTER-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTER,BOT,1,ND,Oxyjulis californica,8,15,PISCO
2013-SCI_CAVERN_POINT_E-OUTER-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTER,BOT,1,ND,Oxyjulis californica,13,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTER-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTER,BOT,1,ND,Oxyjulis californica,18,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTER-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTER,BOT,1,ND,Oxyjulis californica,20,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTER-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTER,BOT,1,ND,Oxyjulis californica,21,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTER-BOT-2,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTER,BOT,2,ND,Oxyjulis californica,16,4,PISCO
2013-SCI_CAVERN_POINT_E-OUTER-BOT-2,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTER,BOT,2,ND,Oxyjulis californica,19,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTER-BOT-2,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTER,BOT,2,ND,Oxyjulis californica,20,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTER-BOT-3,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTER,BOT,3,ND,Oxyjulis californica,16,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTER-BOT-3,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTER,BOT,3,ND,Oxyjulis californica,17,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTER-MID-2,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTER,MID,2,ND,Oxyjulis californica,14,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,BOT,1,ND,Oxyjulis californica,6,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,BOT,1,ND,Oxyjulis californica,14,2,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,BOT,1,ND,Oxyjulis californica,15,3,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-BOT-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,BOT,1,ND,Oxyjulis californica,16,2,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-BOT-3,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,BOT,3,ND,Oxyjulis californica,15,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-BOT-3,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,BOT,3,ND,Oxyjulis californica,17,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-CAN-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,CAN,1,ND,Oxyjulis californica,18,9,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-CAN-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,CAN,1,ND,Oxyjulis californica,19.5,16,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-MID-1,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,MID,1,ND,Oxyjulis californica,21,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-MID-2,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,MID,2,ND,Oxyjulis californica,22,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-MID-3,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,MID,3,ND,Oxyjulis californica,17,2,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-MID-3,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,MID,3,ND,Oxyjulis californica,18,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-MID-3,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,MID,3,ND,Oxyjulis californica,19,1,PISCO
2013-SCI_CAVERN_POINT_E-OUTMID-MID-3,Winter 2013 - 2014,SCI,34.054283,-119.566867,OUTMID,MID,3,ND,Oxyjulis californica,21,1,PISCO
2011-CANNERY_DC-INMID-MID-1,Winter 2011 - 2012,CAN,36.614953,-121.896037,INMID,MID,1,ND,Oxyjulis californica,21,1,PISCO
2011-CANNERY_DC-INMID-MID-1,Winter 2011 - 2012,CAN,36.614953,-121.896037,INMID,MID,1,ND,Oxyjulis californica,22.5,5,PISCO
2013-CANNERY_DC-INMID-MID-3,Winter 2013 - 2014,CAN,36.614953,-121.896037,INMID,MID,3,ND,Oxyjulis californica,10,61,PISCO
2013-CANNERY_DC-INMID-MID-3,Winter 2013 - 2014,CAN,36.614953,-121.896037,INMID,MID,3,ND,Oxyjulis californica,12,3,PISCO
2013-POINT_DUME-INMID-BOT-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,BOT,1,ND,Oxyjulis californica,3.5,120,PISCO
2013-POINT_DUME-INMID-BOT-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,BOT,1,ND,Oxyjulis californica,14,1,PISCO
2013-POINT_DUME-INMID-BOT-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,BOT,1,ND,Oxyjulis californica,16,1,PISCO
2013-POINT_DUME-INMID-BOT-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,BOT,1,ND,Oxyjulis californica,20,2,PISCO
2013-POINT_DUME-INMID-BOT-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,BOT,1,ND,Oxyjulis californica,22,1,PISCO
2013-POINT_DUME-INMID-BOT-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,BOT,2,ND,Oxyjulis californica,18,1,PISCO
2013-POINT_DUME-INMID-BOT-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,BOT,2,ND,Oxyjulis californica,19,1,PISCO
2013-POINT_DUME-INMID-BOT-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,BOT,2,ND,Oxyjulis californica,20,1,PISCO
2013-POINT_DUME-INMID-BOT-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,BOT,2,ND,Oxyjulis californica,21,1,PISCO
2013-POINT_DUME-INMID-BOT-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,BOT,3,ND,Oxyjulis californica,19,1,PISCO
2013-POINT_DUME-INMID-MID-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,MID,1,ND,Oxyjulis californica,5,4,PISCO
2013-POINT_DUME-INMID-MID-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,MID,1,ND,Oxyjulis californica,17,3,PISCO
2013-POINT_DUME-INMID-MID-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,MID,1,ND,Oxyjulis californica,18,2,PISCO
2013-POINT_DUME-INMID-MID-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,INMID,MID,3,ND,Oxyjulis californica,4,2,PISCO
2013-POINT_DUME-INNER-BOT-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,INNER,BOT,1,ND,Oxyjulis californica,14,3,PISCO
2013-POINT_DUME-INNER-BOT-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,INNER,BOT,1,ND,Oxyjulis californica,18,3,PISCO
2013-POINT_DUME-INNER-BOT-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,INNER,BOT,2,ND,Oxyjulis californica,2.5,10,PISCO
2013-POINT_DUME-INNER-BOT-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,INNER,BOT,2,ND,Oxyjulis californica,13,2,PISCO
2013-POINT_DUME-INNER-BOT-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,INNER,BOT,3,ND,Oxyjulis californica,3.5,10,PISCO
2013-POINT_DUME-INNER-BOT-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,INNER,BOT,3,ND,Oxyjulis californica,7,10,PISCO
2013-POINT_DUME-INNER-BOT-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,INNER,BOT,3,ND,Oxyjulis californica,13,5,PISCO
2013-POINT_DUME-INNER-MID-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,INNER,MID,1,ND,Oxyjulis californica,13,3,PISCO
2013-POINT_DUME-INNER-MID-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,INNER,MID,1,ND,Oxyjulis californica,18,1,PISCO
2013-POINT_DUME-INNER-MID-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,INNER,MID,3,ND,Oxyjulis californica,18,1,PISCO
2013-POINT_DUME-INNER-MID-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,INNER,MID,3,ND,Oxyjulis californica,20,1,PISCO
2013-POINT_DUME-OUTER-BOT-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,BOT,2,ND,Oxyjulis californica,2.5,30,PISCO
2013-POINT_DUME-OUTER-BOT-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,BOT,2,ND,Oxyjulis californica,16,1,PISCO
2013-POINT_DUME-OUTER-BOT-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,BOT,3,ND,Oxyjulis californica,16,6,PISCO
2013-POINT_DUME-OUTER-MID-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,MID,1,ND,Oxyjulis californica,11,2,PISCO
2013-POINT_DUME-OUTER-MID-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,MID,1,ND,Oxyjulis californica,12,30,PISCO
2013-POINT_DUME-OUTER-MID-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,MID,1,ND,Oxyjulis californica,13,8,PISCO
2013-POINT_DUME-OUTER-MID-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,MID,1,ND,Oxyjulis californica,15.5,5,PISCO
2013-POINT_DUME-OUTER-MID-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,MID,1,ND,Oxyjulis californica,18,1,PISCO
2013-POINT_DUME-OUTER-MID-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,MID,1,ND,Oxyjulis californica,19,1,PISCO
2013-POINT_DUME-OUTER-MID-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,MID,2,ND,Oxyjulis californica,11.5,11,PISCO
2013-POINT_DUME-OUTER-MID-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,MID,2,ND,Oxyjulis californica,19,1,PISCO
2013-POINT_DUME-OUTER-MID-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,MID,2,ND,Oxyjulis californica,20,1,PISCO
2013-POINT_DUME-OUTER-MID-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,MID,3,ND,Oxyjulis californica,12,4,PISCO
2013-POINT_DUME-OUTER-MID-3,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTER,MID,3,ND,Oxyjulis californica,15,1,PISCO
2013-POINT_DUME-OUTMID-BOT-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTMID,BOT,1,ND,Oxyjulis californica,13,1,PISCO
2013-POINT_DUME-OUTMID-BOT-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTMID,BOT,1,ND,Oxyjulis californica,19,1,PISCO
2013-POINT_DUME-OUTMID-BOT-1,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTMID,BOT,1,ND,Oxyjulis californica,20,1,PISCO
2013-POINT_DUME-OUTMID-BOT-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTMID,BOT,2,ND,Oxyjulis californica,5.5,60,PISCO
2013-POINT_DUME-OUTMID-BOT-2,Winter 2013 - 2014,PDU,33.998533,-118.805633,OUTMID,BOT,2,ND,Oxyjulis californica,11,1,PISCO
